,node,community_lpa
83748,88023,0
83749,88024,0
83750,88025,0
83751,88026,0
83752,88027,0
83753,88028,0
83754,88029,0
83755,88030,0
83756,88031,0
83757,88032,0
83758,88033,0
83759,88034,0
83760,88035,0
83761,88036,0
83762,88037,0
83763,88038,0
83764,88039,0
83765,88040,0
83766,88041,0
83767,88042,0
83768,88043,0
83769,88044,0
83770,88045,0
83771,88046,0
83772,88047,0
83773,88048,0
83774,88049,0
83775,88050,0
83776,88051,0
83777,88052,0
83778,88053,0
83779,88054,0
83780,88055,0
83781,88056,0
83782,88057,0
83783,88058,0
83784,88059,0
83785,88060,0
83786,88061,0
83787,88062,0
83788,88063,0
83789,88064,0
83790,88065,0
83791,88066,0
83792,88067,0
83793,88068,0
83794,88070,0
83795,88072,0
83796,88073,0
83797,88074,0
83798,88075,0
83799,88076,0
83800,88077,0
83801,88078,0
83802,88079,0
83803,88080,0
83804,88081,0
83805,88082,0
83806,88083,0
83807,88084,0
83808,88085,0
83809,88086,0
83810,88087,0
83811,88088,0
83812,88089,0
83813,88090,0
83814,88091,0
83815,88092,0
83816,88093,0
83817,88094,0
83818,88095,0
83819,88096,0
83820,88097,0
83821,88099,0
83822,88100,0
83823,88101,0
83824,88102,0
83825,88103,0
83826,88104,0
83827,88105,0
83828,88106,0
83829,88107,0
83830,88108,0
83831,88109,0
83832,88110,0
83833,88111,0
83834,88112,0
83835,88113,0
83836,88114,0
83837,88115,0
83838,88116,0
83839,88117,0
83840,88118,0
83841,88119,0
83842,88120,0
83843,88121,0
83844,88122,0
83845,88123,0
83846,88124,0
83847,88125,0
83848,88126,0
83849,88127,0
83850,88128,0
83851,88129,0
83852,88130,0
83853,88131,0
83854,88132,0
83855,88133,0
83856,88134,0
83857,88135,0
83858,88136,0
83859,88137,0
83860,88138,0
83861,88139,0
83862,88140,0
83863,88141,0
83864,88142,0
83865,88143,0
83866,88144,0
83867,88145,0
83868,88146,0
83869,88147,0
83870,88148,0
83871,88149,0
83872,88150,0
83873,88151,0
83874,88152,0
83875,88153,0
83876,88154,0
83877,88155,0
83878,88156,0
83879,88157,0
83880,88158,0
83881,88159,0
83882,88160,0
83883,88161,0
83884,88162,0
83885,88163,0
83886,88164,0
83887,88165,0
83888,88166,0
83889,88167,0
83890,88168,0
83891,88169,0
83892,88170,0
83893,88171,0
83894,88172,0
83895,88173,0
83896,88174,0
83897,88175,0
83898,88176,0
83899,88177,0
83900,88178,0
83901,88179,0
83902,88180,0
83903,88181,0
83904,88182,0
83905,88183,0
83906,88184,0
83907,88185,0
83908,88186,0
83909,88187,0
83910,88188,0
83911,88189,0
83912,88190,0
83913,88191,0
83914,88192,0
83915,88193,0
83916,88194,0
83917,88195,0
83918,88196,0
83919,88197,0
83920,88198,0
83921,88199,0
83922,88200,0
83923,88201,0
83924,88202,0
83925,88203,0
83926,88204,0
83927,88205,0
83928,88206,0
83929,88207,0
83930,88208,0
83931,88210,0
83932,88211,0
83933,88212,0
83934,88214,0
83935,88215,0
83936,88216,0
83937,88217,0
83938,88218,0
83939,88219,0
83940,88220,0
83941,88221,0
83942,88222,0
83943,88223,0
83944,88224,0
83945,88225,0
83946,88226,0
83947,88227,0
83948,88228,0
83949,88229,0
83950,88231,0
83951,88232,0
83952,88233,0
83953,88234,0
83954,88235,0
83955,88236,0
83956,88237,0
83957,88240,0
83958,88241,0
83959,88243,0
83960,88244,0
83961,88245,0
83962,88246,0
83963,88247,0
83964,88248,0
83965,88250,0
83966,88251,0
83967,88252,0
83968,88254,0
83969,88255,0
83970,88256,0
83971,88257,0
83972,88258,0
83973,88259,0
83974,88260,0
83975,88261,0
83976,88262,0
83977,88263,0
83978,88264,0
83979,88265,0
83980,88266,0
83981,88267,0
83982,88268,0
83983,88269,0
83984,88270,0
83985,88271,0
83986,88272,0
83987,88273,0
83988,88274,0
83989,88275,0
83990,88276,0
83991,88277,0
83992,88278,0
83993,88279,0
83994,88280,0
83995,88281,0
83996,88282,0
83997,88283,0
83998,88284,0
83999,88285,0
84000,88286,0
84001,88287,0
84002,88288,0
84003,88290,0
84004,88291,0
84005,88292,0
84006,88293,0
84007,88294,0
84008,88295,0
84009,88296,0
84010,88297,0
84011,88298,0
84012,88299,0
84013,88300,0
84014,88301,0
84015,88303,0
84016,88304,0
84017,88305,0
84018,88306,0
84019,88307,0
84020,88308,0
84021,88309,0
84022,88310,0
84023,88311,0
84024,88312,0
84025,88313,0
84026,88314,0
84027,88315,0
84028,88316,0
84029,88317,0
84030,88318,0
84031,88319,0
84032,88320,0
84033,88321,0
84034,88322,0
84035,88323,0
84036,88324,0
84037,88325,0
84038,88326,0
84039,88327,0
84040,88328,0
84041,88329,0
84042,88330,0
84043,88331,0
84044,88332,0
84045,88333,0
84046,88334,0
84047,88335,0
84048,88337,0
84049,88338,0
84050,88339,0
84051,88340,0
84052,88341,0
84053,88342,0
84054,88343,0
84055,88344,0
84056,88345,0
84057,88346,0
84058,88347,0
84059,88348,0
84060,88349,0
84061,88350,0
84062,88351,0
84063,88352,0
84064,88353,0
84065,88354,0
84066,88355,0
84067,88356,0
84068,88357,0
84069,88358,0
84070,88359,0
84071,88360,0
84072,88361,0
84073,88362,0
84074,88363,0
84075,88364,0
84076,88365,0
84077,88366,0
84078,88367,0
84079,88368,0
84080,88369,0
84081,88370,0
84082,88371,0
84083,88372,0
84084,88373,0
84085,88374,0
84086,88375,0
84087,88376,0
84088,88377,0
84089,88378,0
84090,88379,0
84091,88380,0
84092,88381,0
84093,88383,0
84094,88384,0
84095,88385,0
84096,88386,0
84097,88387,0
84098,88388,0
84099,88389,0
84100,88390,0
84101,88391,0
84102,88392,0
84103,88393,0
84104,88395,0
84105,88396,0
84106,88397,0
84107,88398,0
84108,88399,0
84109,88400,0
84110,88401,0
84111,88402,0
84112,88403,0
84113,88404,0
84114,88405,0
84115,88406,0
84116,88407,0
84117,88409,0
84118,88410,0
84119,88411,0
84120,88412,0
84121,88413,0
84122,88414,0
84123,88415,0
84124,88416,0
84125,88417,0
84126,88418,0
84127,88419,0
84128,88420,0
84129,88421,0
84130,88422,0
84131,88423,0
84132,88424,0
84133,88426,0
84134,88427,0
84135,88428,0
84136,88429,0
84137,88430,0
84138,88431,0
84139,88432,0
84140,88433,0
84141,88434,0
84142,88436,0
84143,88437,0
84144,88438,0
84145,88439,0
84146,88440,0
84147,88441,0
84148,88442,0
84149,88443,0
84150,88444,0
84151,88445,0
84152,88446,0
84153,88447,0
84154,88448,0
84155,88449,0
84156,88450,0
84157,88452,0
84158,88453,0
84159,88454,0
84160,88455,0
84161,88456,0
84162,88457,0
84163,88458,0
84164,88459,0
84165,88460,0
84166,88461,0
84167,88462,0
84168,88463,0
84169,88464,0
84170,88465,0
84171,88466,0
84172,88467,0
84173,88468,0
84174,88469,0
84175,88470,0
84176,88471,0
84177,88472,0
84178,88473,0
84179,88474,0
84180,88475,0
84181,88476,0
84182,88477,0
84183,88478,0
84184,88479,0
84185,88480,0
84186,88481,0
84187,88482,0
84188,88483,0
84189,88484,0
84190,88485,0
84191,88486,0
84192,88487,0
84193,88488,0
84194,88490,0
84195,88491,0
84196,88492,0
84197,88493,0
84198,88495,0
84199,88496,0
84200,88497,0
84201,88498,0
84202,88499,0
84203,88500,0
84204,88501,0
84205,88502,0
84206,88503,0
84207,88504,0
84208,88505,0
84209,88506,0
84210,88507,0
84211,88508,0
84212,88509,0
84213,88510,0
84214,88511,0
84215,88513,0
84216,88514,0
84217,88515,0
84218,88516,0
84219,88518,0
84220,88519,0
84221,88520,0
84222,88521,0
84223,88523,0
84224,88524,0
84225,88525,0
84226,88526,0
84227,88527,0
84228,88528,0
84229,88529,0
84230,88530,0
84231,88531,0
84232,88532,0
84233,88533,0
84234,88534,0
84235,88536,0
84236,88538,0
84237,88539,0
84238,88540,0
84239,88541,0
84240,88542,0
84241,88543,0
84242,88544,0
84243,88545,0
84244,88546,0
84245,88547,0
84246,88548,0
84247,88549,0
84248,88550,0
84249,88551,0
84250,88552,0
84251,88553,0
84252,88554,0
84253,88555,0
84254,88556,0
84255,88557,0
84256,88558,0
84257,88559,0
84258,88560,0
84259,88561,0
84260,88562,0
84261,88563,0
84262,88564,0
84263,88565,0
84264,88566,0
84265,88567,0
84266,88568,0
84267,88569,0
84268,88570,0
84269,88571,0
84270,88572,0
84271,88573,0
84272,88574,0
84273,88575,0
84274,88576,0
84275,88577,0
84276,88578,0
84277,88579,0
84278,88580,0
84279,88581,0
84280,88582,0
84281,88583,0
84282,88584,0
84283,88585,0
84284,88586,0
84285,88587,0
84286,88588,0
84287,88589,0
84288,88590,0
84289,88591,0
84290,88592,0
84291,88593,0
84292,88594,0
84293,88595,0
84294,88596,0
84295,88597,0
84296,88598,0
84297,88599,0
84298,88600,0
84299,88601,0
84300,88602,0
84301,88603,0
84302,88604,0
84303,88606,0
84304,88607,0
84305,88608,0
84306,88609,0
84307,88610,0
84308,88611,0
84309,88612,0
84310,88613,0
84311,88614,0
84312,88615,0
84313,88616,0
84314,88617,0
84315,88618,0
84316,88619,0
84317,88620,0
84318,88621,0
84319,88622,0
84320,88623,0
84321,88624,0
84322,88625,0
84323,88626,0
84324,88627,0
84325,88628,0
84326,88629,0
84327,88630,0
84328,88631,0
84329,88632,0
84330,88633,0
84331,88634,0
84332,88635,0
84333,88636,0
84334,88637,0
84335,88638,0
84336,88639,0
84337,88640,0
84338,88641,0
84339,88642,0
84340,88643,0
84341,88644,0
84342,88645,0
84343,88646,0
84344,88647,0
84345,88649,0
84346,88650,0
84347,88651,0
84348,88652,0
84349,88653,0
84350,88654,0
84351,88655,0
84352,88656,0
84353,88657,0
84354,88658,0
84355,88659,0
84356,88660,0
84357,88661,0
84358,88662,0
84359,88663,0
84360,88664,0
84361,88665,0
84362,88666,0
84363,88667,0
84364,88668,0
84365,88669,0
84366,88670,0
84367,88671,0
84368,88672,0
84369,88673,0
84370,88674,0
84371,88675,0
84372,88676,0
84373,88677,0
84374,88678,0
84375,88679,0
84376,88680,0
84377,88681,0
84378,88682,0
84379,88683,0
84380,88684,0
84381,88685,0
84382,88686,0
84383,88687,0
84384,88688,0
84385,88689,0
84386,88690,0
84387,88691,0
84388,88692,0
84389,88693,0
84390,88694,0
84391,88695,0
84392,88696,0
84393,88697,0
84394,88699,0
84395,88700,0
84396,88701,0
84397,88702,0
84398,88703,0
84399,88704,0
84400,88705,0
84401,88706,0
84402,88707,0
84403,88708,0
84404,88709,0
84405,88710,0
84406,88711,0
84407,88712,0
84408,88713,0
84409,88714,0
84410,88715,0
84411,88716,0
84412,88717,0
84413,88718,0
84414,88719,0
84415,88721,0
84416,88722,0
84417,88723,0
84418,88724,0
84419,88725,0
84420,88726,0
84421,88727,0
84422,88728,0
84423,88729,0
84424,88730,0
84425,88731,0
84426,88732,0
84427,88733,0
84428,88734,0
84429,88735,0
84430,88737,0
84431,88738,0
84432,88739,0
84433,88740,0
84434,88741,0
84435,88742,0
84436,88743,0
84437,88744,0
84438,88745,0
84439,88746,0
84440,88748,0
84441,88749,0
84442,88750,0
84443,88751,0
84444,88752,0
84445,88753,0
84446,88754,0
84447,88755,0
84448,88756,0
84449,88757,0
84450,88758,0
84451,88759,0
84452,88760,0
84453,88761,0
84454,88763,0
84455,88764,0
84456,88765,0
84457,88766,0
84458,88767,0
84459,88768,0
84460,88769,0
84461,88770,0
84462,88771,0
84463,88772,0
84464,88773,0
84465,88774,0
84466,88775,0
84467,88776,0
84468,88777,0
84469,88778,0
84470,88779,0
84471,88780,0
84472,88781,0
84473,88782,0
84474,88783,0
84475,88784,0
84476,88785,0
84477,88786,0
84478,88787,0
84479,88788,0
84480,88789,0
84481,88790,0
84482,88791,0
84483,88792,0
84484,88793,0
84485,88794,0
84486,88795,0
84487,88796,0
84488,88797,0
84489,88798,0
84490,88800,0
84491,88801,0
84492,88802,0
84493,88803,0
84494,88804,0
84495,88805,0
84496,88806,0
84497,88807,0
84498,88808,0
84499,88809,0
84500,88810,0
84501,88811,0
84502,88812,0
84503,88813,0
84504,88814,0
84505,88815,0
84506,88816,0
84507,88817,0
84508,88818,0
84509,88819,0
84510,88820,0
84511,88821,0
84512,88822,0
84513,88823,0
84514,88824,0
84515,88825,0
84516,88826,0
84517,88827,0
84518,88828,0
84519,88829,0
84520,88830,0
84521,88831,0
84522,88832,0
84523,88833,0
84524,88834,0
84525,88835,0
84526,88836,0
84527,88837,0
84528,88838,0
84529,88840,0
84530,88841,0
84531,88842,0
84532,88843,0
84533,88844,0
84534,88845,0
84535,88846,0
84536,88847,0
84537,88848,0
84538,88849,0
84539,88850,0
84540,88851,0
84541,88852,0
84542,88853,0
84543,88854,0
84544,88855,0
84545,88856,0
84546,88857,0
84547,88858,0
84548,88859,0
84549,88860,0
84550,88861,0
84551,88862,0
84552,88863,0
84553,88864,0
84554,88865,0
84555,88866,0
84556,88867,0
84557,88868,0
84558,88869,0
84559,88870,0
84560,88871,0
84561,88872,0
84562,88873,0
84563,88874,0
84564,88876,0
84565,88877,0
84566,88878,0
84567,88879,0
84568,88880,0
84569,88881,0
84570,88882,0
84571,88883,0
84572,88884,0
84573,88885,0
84574,88887,0
84575,88888,0
84576,88889,0
84577,88890,0
84578,88891,0
84579,88893,0
84580,88894,0
84581,88895,0
84582,88896,0
84583,88897,0
84584,88898,0
84585,88899,0
84586,88900,0
84587,88901,0
84588,88902,0
84589,88903,0
84590,88904,0
84591,88906,0
84592,88907,0
84593,88908,0
84594,88909,0
84595,88910,0
84596,88911,0
84597,88912,0
84598,88913,0
84599,88914,0
84600,88915,0
84601,88916,0
84602,88917,0
84603,88918,0
84604,88919,0
84605,88920,0
84606,88921,0
84607,88922,0
84608,88924,0
84609,88925,0
84610,88926,0
84611,88928,0
84612,88929,0
84613,88930,0
84614,88931,0
84615,88932,0
84616,88933,0
84617,88934,0
84618,88935,0
84619,88936,0
84620,88937,0
84621,88938,0
84622,88939,0
84623,88940,0
84624,88941,0
84625,88942,0
84626,88943,0
84627,88944,0
84628,88945,0
84629,88946,0
84630,88947,0
84631,88948,0
84632,88949,0
84633,88950,0
84634,88951,0
84635,88952,0
84636,88953,0
84637,88954,0
84638,88955,0
84639,88956,0
84640,88957,0
84641,88958,0
84642,88959,0
84643,88960,0
84644,88962,0
84645,88964,0
84646,88966,0
84647,88967,0
84648,88968,0
84649,88969,0
84650,88970,0
84651,88972,0
84652,88973,0
84653,88974,0
84654,88975,0
84655,88976,0
84656,88977,0
84657,88978,0
84658,88979,0
84659,88980,0
84660,88981,0
84661,88982,0
84662,88983,0
84663,88984,0
84664,88985,0
84665,88987,0
84666,88988,0
84667,88989,0
84668,88990,0
84669,88991,0
84670,88992,0
84671,88993,0
84672,88994,0
84673,88995,0
84674,88996,0
84675,88997,0
84676,88998,0
84677,88999,0
84678,89000,0
84679,89001,0
84680,89002,0
84681,89003,0
84682,89004,0
84683,89005,0
84684,89006,0
84685,89007,0
84686,89008,0
84687,89009,0
84688,89010,0
84689,89011,0
84690,89012,0
84691,89013,0
84692,89014,0
84693,89015,0
84694,89016,0
84695,89017,0
84696,89018,0
84697,89019,0
84698,89020,0
84699,89022,0
84700,89023,0
84701,89024,0
84702,89025,0
84703,89026,0
84704,89027,0
84705,89028,0
84706,89029,0
84707,89030,0
84708,89031,0
84709,89032,0
84710,89033,0
84711,89034,0
84712,89035,0
84713,89036,0
84714,89037,0
84715,89038,0
84716,89039,0
84717,89040,0
84718,89041,0
84719,89042,0
84720,89043,0
84721,89044,0
84722,89045,0
84723,89046,0
84724,89047,0
84725,89049,0
84726,89050,0
84727,89051,0
84728,89052,0
84729,89053,0
84730,89054,0
84731,89055,0
84732,89056,0
84733,89057,0
84734,89058,0
84735,89059,0
84736,89060,0
84737,89061,0
84738,89062,0
84739,89063,0
84740,89064,0
84741,89065,0
84742,89066,0
84743,89067,0
84744,89068,0
84745,89069,0
84746,89070,0
84747,89072,0
84748,89073,0
84749,89074,0
84750,89075,0
84751,89076,0
84752,89077,0
84753,89078,0
84754,89079,0
84755,89080,0
84756,89081,0
84757,89082,0
84758,89083,0
84759,89084,0
84760,89085,0
84761,89086,0
84762,89087,0
84763,89088,0
84764,89089,0
84765,89090,0
84766,89092,0
84767,89094,0
84768,89095,0
84769,89096,0
84770,89097,0
84771,89098,0
84772,89099,0
84773,89100,0
84774,89101,0
84775,89102,0
84776,89103,0
84777,89104,0
84778,89105,0
84779,89106,0
84780,89107,0
84781,89108,0
84782,89109,0
84783,89110,0
84784,89111,0
84785,89112,0
84786,89113,0
84787,89114,0
84788,89116,0
84789,89117,0
84790,89118,0
84791,89119,0
84792,89120,0
84793,89121,0
84794,89122,0
84795,89123,0
84796,89124,0
84797,89125,0
84798,89127,0
84799,89128,0
84800,89129,0
84801,89131,0
84802,89132,0
84803,89133,0
84804,89134,0
84805,89135,0
84806,89136,0
84807,89137,0
84808,89138,0
84809,89139,0
84810,89140,0
84811,89141,0
84812,89142,0
84813,89143,0
84814,89144,0
84815,89145,0
84816,89146,0
84817,89147,0
84818,89149,0
84819,89150,0
84820,89151,0
84821,89152,0
84822,89153,0
84823,89154,0
84824,89155,0
84825,89156,0
84826,89157,0
84827,89158,0
84828,89159,0
84829,89160,0
84830,89161,0
84831,89162,0
84832,89163,0
84833,89164,0
84834,89165,0
84835,89166,0
84836,89167,0
84837,89168,0
84838,89171,0
84839,89172,0
84840,89173,0
84841,89174,0
84842,89175,0
84843,89176,0
84844,89177,0
84845,89178,0
84846,89179,0
84847,89180,0
84848,89181,0
84849,89182,0
84850,89183,0
84851,89184,0
84852,89185,0
84853,89186,0
84854,89187,0
84855,89188,0
84856,89189,0
84857,89190,0
84858,89191,0
84859,89192,0
84860,89193,0
84861,89194,0
84862,89195,0
84863,89196,0
84864,89197,0
84865,89198,0
84866,89199,0
84867,89200,0
84868,89201,0
84869,89202,0
84870,89203,0
84871,89204,0
84872,89205,0
84873,89206,0
84874,89207,0
84875,89208,0
84876,89209,0
84877,89210,0
84878,89211,0
84879,89212,0
84880,89213,0
84881,89214,0
84882,89215,0
84883,89217,0
84884,89218,0
84885,89219,0
84886,89220,0
84887,89221,0
84888,89222,0
84889,89223,0
84890,89224,0
84891,89225,0
84892,89226,0
84893,89227,0
84894,89228,0
84895,89229,0
84896,89230,0
84897,89231,0
84898,89232,0
84899,89233,0
84900,89234,0
84901,89235,0
84902,89236,0
84903,89237,0
84904,89238,0
84905,89239,0
84906,89240,0
84907,89241,0
84908,89242,0
84909,89243,0
84910,89244,0
84911,89245,0
84912,89246,0
84913,89247,0
84914,89248,0
84915,89249,0
84916,89250,0
84917,89252,0
84918,89253,0
84919,89254,0
84920,89255,0
84921,89256,0
84922,89257,0
84923,89258,0
84924,89259,0
84925,89261,0
84926,89262,0
84927,89263,0
84928,89264,0
84929,89265,0
84930,89266,0
84931,89267,0
84932,89269,0
84933,89270,0
84934,89271,0
84935,89272,0
84936,89273,0
84937,89274,0
84938,89275,0
84939,89276,0
84940,89277,0
84941,89278,0
84942,89279,0
84943,89280,0
84944,89281,0
84945,89282,0
84946,89283,0
84947,89284,0
84948,89285,0
84949,89286,0
84950,89287,0
84951,89289,0
84952,89290,0
84953,89291,0
84954,89292,0
84955,89293,0
84956,89294,0
84957,89295,0
84958,89297,0
84959,89298,0
84960,89299,0
84961,89301,0
84962,89302,0
84963,89303,0
84964,89304,0
84965,89305,0
84966,89306,0
84967,89307,0
84968,89308,0
84969,89309,0
84970,89310,0
84971,89312,0
84972,89313,0
84973,89314,0
84974,89315,0
84975,89316,0
84976,89317,0
84977,89318,0
84978,89319,0
84979,89320,0
84980,89321,0
84981,89322,0
84982,89323,0
84983,89324,0
84984,89325,0
84985,89326,0
84986,89327,0
84987,89328,0
84988,89329,0
84989,89331,0
84990,89332,0
84991,89333,0
84992,89334,0
84993,89335,0
84994,89336,0
84995,89337,0
84996,89338,0
84997,89339,0
84998,89341,0
84999,89342,0
85000,89343,0
85001,89344,0
85002,89345,0
85003,89346,0
85004,89348,0
85005,89349,0
85006,89350,0
85007,89351,0
85008,89352,0
85009,89353,0
85010,89354,0
85011,89355,0
85012,89356,0
85013,89357,0
85014,89358,0
85015,89359,0
85016,89360,0
85017,89361,0
85018,89362,0
85019,89363,0
85020,89364,0
85021,89365,0
85022,89366,0
85023,89367,0
85024,89368,0
85025,89369,0
85026,89370,0
85027,89371,0
85028,89372,0
85029,89373,0
85030,89374,0
85031,89375,0
85032,89376,0
85033,89377,0
85034,89378,0
85035,89379,0
85036,89380,0
85037,89381,0
85038,89382,0
85039,89383,0
85040,89384,0
85041,89385,0
85042,89386,0
85043,89387,0
85044,89388,0
85045,89389,0
85046,89390,0
85047,89391,0
85048,89392,0
85049,89393,0
85050,89394,0
85051,89395,0
85052,89396,0
85053,89397,0
85054,89398,0
85055,89399,0
85056,89400,0
85057,89402,0
85058,89403,0
85059,89404,0
85060,89405,0
85061,89406,0
85062,89407,0
85063,89408,0
85064,89409,0
85065,89410,0
85066,89411,0
85067,89412,0
85068,89413,0
85069,89414,0
85070,89415,0
85071,89416,0
85072,89417,0
85073,89418,0
85074,89419,0
85075,89420,0
85076,89421,0
85077,89422,0
85078,89423,0
85079,89424,0
85080,89425,0
85081,89426,0
85082,89427,0
85083,89428,0
85084,89429,0
85085,89430,0
85086,89431,0
85087,89432,0
85088,89433,0
85089,89434,0
85090,89435,0
85091,89436,0
85092,89437,0
85093,89438,0
85094,89439,0
85095,89440,0
85096,89441,0
85097,89442,0
85098,89443,0
85099,89444,0
85100,89445,0
85101,89446,0
85102,89447,0
85103,89448,0
85104,89449,0
85105,89450,0
85106,89451,0
85107,89452,0
85108,89453,0
85109,89454,0
85110,89455,0
85111,89456,0
85112,89457,0
85113,89458,0
85114,89459,0
85115,89460,0
85116,89461,0
85117,89462,0
85118,89463,0
85119,89464,0
85120,89465,0
85121,89466,0
85122,89467,0
85123,89468,0
85124,89469,0
85125,89470,0
85126,89471,0
85127,89472,0
85128,89473,0
85129,89474,0
85130,89475,0
85131,89476,0
85132,89477,0
85133,89478,0
85134,89479,0
85135,89480,0
85136,89481,0
85137,89482,0
85138,89485,0
85139,89486,0
85140,89487,0
85141,89488,0
85142,89489,0
85143,89490,0
85144,89491,0
85145,89492,0
85146,89493,0
85147,89494,0
85148,89495,0
85149,89496,0
85150,89497,0
85151,89498,0
85152,89499,0
85153,89500,0
85154,89501,0
85155,89502,0
85156,89503,0
85157,89504,0
85158,89505,0
85159,89507,0
85160,89508,0
85161,89509,0
85162,89510,0
85163,89511,0
85164,89513,0
85165,89514,0
85166,89515,0
85167,89516,0
85168,89517,0
85169,89518,0
85170,89519,0
85171,89520,0
85172,89521,0
85173,89522,0
85174,89523,0
85175,89524,0
85176,89525,0
85177,89526,0
85178,89527,0
85179,89528,0
85180,89529,0
85181,89530,0
85182,89531,0
85183,89532,0
85184,89533,0
85185,89535,0
85186,89536,0
85187,89537,0
85188,89539,0
85189,89540,0
85190,89541,0
85191,89542,0
85192,89543,0
85193,89544,0
85194,89545,0
85195,89546,0
85196,89547,0
85197,89548,0
85198,89549,0
85199,89550,0
85200,89551,0
85201,89552,0
85202,89553,0
85203,89554,0
85204,89555,0
85205,89557,0
85206,89558,0
85207,89559,0
85208,89560,0
85209,89561,0
85210,89562,0
85211,89563,0
85212,89564,0
85213,89565,0
85214,89566,0
85215,89567,0
85216,89568,0
85217,89569,0
85218,89570,0
85219,89571,0
85220,89573,0
85221,89574,0
85222,89575,0
85223,89576,0
85224,89577,0
85225,89578,0
85226,89579,0
85227,89580,0
85228,89581,0
85229,89582,0
85230,89583,0
85231,89584,0
85232,89585,0
85233,89586,0
85234,89587,0
85235,89588,0
85236,89589,0
85237,89590,0
85238,89591,0
85239,89592,0
85240,89593,0
85241,89594,0
85242,89595,0
85243,89596,0
85244,89597,0
85245,89598,0
85246,89599,0
85247,89600,0
85248,89601,0
85249,89602,0
85250,89603,0
85251,89604,0
85252,89605,0
85253,89606,0
85254,89607,0
85255,89608,0
85256,89609,0
85257,89610,0
85258,89611,0
85259,89612,0
85260,89613,0
85261,89614,0
85262,89615,0
85263,89616,0
85264,89618,0
85265,89619,0
85266,89620,0
85267,89621,0
85268,89622,0
85269,89623,0
85270,89624,0
85271,89625,0
85272,89626,0
85273,89627,0
85274,89629,0
85275,89630,0
85276,89631,0
85277,89632,0
85278,89633,0
85279,89634,0
85280,89635,0
85281,89636,0
85282,89637,0
85283,89638,0
85284,89639,0
85285,89640,0
85286,89641,0
85287,89642,0
85288,89643,0
85289,89645,0
85290,89646,0
85291,89647,0
85292,89648,0
85293,89649,0
85294,89650,0
85295,89651,0
85296,89652,0
85297,89653,0
85298,89654,0
85299,89655,0
85300,89656,0
85301,89657,0
85302,89658,0
85303,89659,0
85304,89660,0
85305,89661,0
85306,89662,0
85307,89663,0
85308,89664,0
85309,89665,0
85310,89666,0
85311,89667,0
85312,89668,0
85313,89669,0
85314,89670,0
85315,89671,0
85316,89672,0
85317,89673,0
85318,89674,0
85319,89675,0
85320,89676,0
85321,89677,0
85322,89678,0
85323,89679,0
85324,89680,0
85325,89681,0
85326,89682,0
85327,89683,0
85328,89684,0
85329,89685,0
85330,89686,0
85331,89687,0
85332,89688,0
85333,89689,0
85334,89690,0
85335,89691,0
85336,89692,0
85337,89693,0
85338,89694,0
85339,89695,0
85340,89696,0
85341,89697,0
85342,89698,0
85343,89699,0
85344,89700,0
85345,89701,0
85346,89702,0
85347,89703,0
85348,89704,0
85349,89705,0
85350,89707,0
85351,89708,0
85352,89709,0
85353,89710,0
85354,89711,0
85355,89712,0
85356,89713,0
85357,89714,0
85358,89715,0
85359,89716,0
85360,89717,0
85361,89718,0
85362,89719,0
85363,89720,0
85364,89721,0
85365,89722,0
85366,89723,0
85367,89724,0
85368,89725,0
85369,89726,0
85370,89727,0
85371,89728,0
85372,89729,0
85373,89730,0
85374,89731,0
85375,89732,0
85376,89733,0
85377,89734,0
85378,89735,0
85379,89736,0
85380,89737,0
85381,89738,0
85382,89739,0
85383,89740,0
85384,89741,0
85385,89742,0
85386,89743,0
85387,89744,0
85388,89745,0
85389,89746,0
85390,89747,0
85391,89748,0
85392,89749,0
85393,89750,0
85394,89751,0
85395,89752,0
85396,89753,0
85397,89754,0
85398,89755,0
85399,89756,0
85400,89757,0
85401,89758,0
85402,89759,0
85403,89760,0
85404,89761,0
85405,89762,0
85406,89763,0
85407,89764,0
85408,89765,0
85409,89766,0
85410,89767,0
85411,89768,0
85412,89769,0
85413,89770,0
85414,89771,0
85415,89772,0
85416,89773,0
85417,89774,0
85418,89775,0
85419,89776,0
85420,89777,0
85421,89778,0
85422,89779,0
85423,89780,0
85424,89781,0
85425,89782,0
85426,89783,0
85427,89784,0
85428,89785,0
85429,89786,0
85430,89787,0
85431,89788,0
85432,89789,0
85433,89790,0
85434,89791,0
85435,89792,0
85436,89793,0
85437,89794,0
85438,89795,0
85439,89796,0
85440,89797,0
85441,89798,0
85442,89799,0
85443,89800,0
85444,89801,0
85445,89802,0
85446,89803,0
85447,89804,0
85448,89805,0
85449,89806,0
85450,89807,0
85451,89808,0
85452,89810,0
85453,89811,0
85454,89813,0
85455,89814,0
85456,89815,0
85457,89816,0
85458,89817,0
85459,89818,0
85460,89819,0
85461,89820,0
85462,89821,0
85463,89822,0
85464,89823,0
85465,89824,0
85466,89825,0
85467,89826,0
85468,89827,0
85469,89828,0
85470,89829,0
85471,89831,0
85472,89832,0
85473,89833,0
85474,89834,0
85475,89835,0
85476,89836,0
85477,89837,0
85478,89838,0
85479,89839,0
85480,89840,0
85481,89841,0
85482,89842,0
85483,89843,0
85484,89844,0
85485,89845,0
85486,89846,0
85487,89847,0
85488,89848,0
85489,89849,0
85490,89850,0
85491,89851,0
85492,89852,0
85493,89853,0
85494,89854,0
85495,89856,0
